,level_0,metadata_title,date,index,filepath,dir,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language
184,2562,DDD:ddd:010733827:mpeg21.didl.xml.gz.xml,1950-03-22,2562,../data/1950/03-22/DDD_010733827/DDD:ddd:010733827:mpeg21.didl.xml.gz.xml,../data/1950/03-22/DDD_010733827,Nieuwsblad van Friesland : Hepkema's courant,1950-03-22,Heerenveen,J. Hepkema,Tresoar,76,35,nl
185,2563,DDD:ddd:010862639:mpeg21.didl.xml.gz.xml,1950-03-22,2563,../data/1950/03-22/DDD_010862639/DDD:ddd:010862639:mpeg21.didl.xml.gz.xml,../data/1950/03-22/DDD_010862639,De locomotief : Samarangsch handels- en advertentie-blad,1950-03-22,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,169,nl
186,2564,DDD:ddd:011218869:mpeg21.didl.xml.gz.xml,1950-03-25,2564,../data/1950/03-25/DDD_011218869/DDD:ddd:011218869:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_011218869,De Surinamer : nieuws- en advertentieblad,1950-03-25,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6679,nl
187,2565,DDD:ddd:010417441:mpeg21.didl.xml.gz.xml,1950-03-25,2565,../data/1950/03-25/DDD_010417441/DDD:ddd:010417441:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010417441,Limburgsch dagblad,1950-03-25,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,72,nl
188,2566,DDD:ddd:010862642:mpeg21.didl.xml.gz.xml,1950-03-25,2566,../data/1950/03-25/DDD_010862642/DDD:ddd:010862642:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010862642,De locomotief : Samarangsch handels- en advertentie-blad,1950-03-25,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,172,nl
189,2567,DDD:ddd:010850972:mpeg21.didl.xml.gz.xml,1950-03-25,2567,../data/1950/03-25/DDD_010850972/DDD:ddd:010850972:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010850972,De waarheid,1950-03-25,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,274,nl
190,2568,DDD:ddd:010886583:mpeg21.didl.xml.gz.xml,1950-03-25,2568,../data/1950/03-25/DDD_010886583/DDD:ddd:010886583:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010886583,Nieuwsblad van het Noorden,1950-03-25,Groningen,Nieuwenhuis,Groninger archieven 649-1316,63,72,nl
191,2569,DDD:ddd:010480491:mpeg21.didl.xml.gz.xml,1950-03-25,2569,../data/1950/03-25/DDD_010480491/DDD:ddd:010480491:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010480491,Het nieuws : algemeen dagblad,1950-03-25,Paramaribo,A.J. Morpurgo,KB C 197,7,2022,nl
192,2570,DDD:ddd:011199737:mpeg21.didl.xml.gz.xml,1950-03-25,2570,../data/1950/03-25/DDD_011199737/DDD:ddd:011199737:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_011199737,De Tĳd : godsdienstig-staatkundig dagblad,1950-03-25,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34387,nl
193,2572,DDD:ddd:010403214:mpeg21.didl.xml.gz.xml,1950-03-25,2572,../data/1950/03-25/DDD_010403214/DDD:ddd:010403214:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010403214,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-03-25,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7825,nl
194,2573,DDD:ddd:010950430:mpeg21.didl.xml.gz.xml,1950-03-25,2573,../data/1950/03-25/DDD_010950430/DDD:ddd:010950430:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010950430,Het vrĳe volk : democratisch-socialistisch dagblad,1950-03-25,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1482,nl
195,2574,DDD:ddd:010475588:mpeg21.didl.xml.gz.xml,1950-03-25,2574,../data/1950/03-25/DDD_010475588/DDD:ddd:010475588:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010475588,Het nieuwsblad voor Sumatra,1950-03-25,Medan,Deli Courant en De Sumatra post,KB C 937,3,520,nl
196,2575,DDD:ddd:110584846:mpeg21.didl.xml.gz.xml,1950-03-25,2575,../data/1950/03-25/DDD_110584846/DDD:ddd:110584846:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_110584846,De Telegraaf,1950-03-25,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19482,nl
197,2576,DDD:ddd:010865725:mpeg21.didl.xml.gz.xml,1950-03-25,2576,../data/1950/03-25/DDD_010865725/DDD:ddd:010865725:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010865725,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-03-25,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,193,nl
198,2577,DDD:ddd:010553980:mpeg21.didl.xml.gz.xml,1950-03-25,2577,../data/1950/03-25/DDD_010553980/DDD:ddd:010553980:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_010553980,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-03-25,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,212,nl
199,2578,DDD:ddd:011155321:mpeg21.didl.xml.gz.xml,1950-03-25,2578,../data/1950/03-25/DDD_011155321/DDD:ddd:011155321:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_011155321,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-03-25,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12250,nl
200,2580,DDD:ddd:011210674:mpeg21.didl.xml.gz.xml,1950-03-25,2580,../data/1950/03-25/DDD_011210674/DDD:ddd:011210674:mpeg21.didl.xml.gz.xml,../data/1950/03-25/DDD_011210674,De vrije pers : ochtendbulletin,1950-03-25,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,156,nl
201,2581,DDD:ddd:010987653:mpeg21.didl.xml.gz.xml,1950-07-15,2581,../data/1950/07-15/DDD_010987653/DDD:ddd:010987653:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010987653,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-07-15,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7915,nl
202,2582,DDD:ddd:011155414:mpeg21.didl.xml.gz.xml,1950-07-15,2582,../data/1950/07-15/DDD_011155414/DDD:ddd:011155414:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_011155414,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-07-15,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12343,nl
203,2583,DDD:ddd:010852449:mpeg21.didl.xml.gz.xml,1950-07-15,2583,../data/1950/07-15/DDD_010852449/DDD:ddd:010852449:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010852449,De waarheid,1950-07-15,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,364,nl
204,2584,DDD:ddd:010476483:mpeg21.didl.xml.gz.xml,1950-07-15,2584,../data/1950/07-15/DDD_010476483/DDD:ddd:010476483:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010476483,Het nieuwsblad voor Sumatra,1950-07-15,Medan,Deli Courant en De Sumatra post,KB C 937,3,609,nl
205,2585,DDD:ddd:010554028:mpeg21.didl.xml.gz.xml,1950-07-15,2585,../data/1950/07-15/DDD_010554028/DDD:ddd:010554028:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010554028,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-07-15,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,260,nl
206,2586,DDD:ddd:010950488:mpeg21.didl.xml.gz.xml,1950-07-15,2586,../data/1950/07-15/DDD_010950488/DDD:ddd:010950488:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010950488,Het vrĳe volk : democratisch-socialistisch dagblad,1950-07-15,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1573,nl
207,2587,DDD:ddd:010417634:mpeg21.didl.xml.gz.xml,1950-07-15,2587,../data/1950/07-15/DDD_010417634/DDD:ddd:010417634:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010417634,Limburgsch dagblad,1950-07-15,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,165,nl
208,2588,DDD:ddd:010887118:mpeg21.didl.xml.gz.xml,1950-07-15,2588,../data/1950/07-15/DDD_010887118/DDD:ddd:010887118:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010887118,Nieuwsblad van het Noorden,1950-07-15,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,163,nl
209,2589,DDD:ddd:010862684:mpeg21.didl.xml.gz.xml,1950-07-15,2589,../data/1950/07-15/DDD_010862684/DDD:ddd:010862684:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010862684,De locomotief : Samarangsch handels- en advertentie-blad,1950-07-15,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,260,nl
210,2590,DDD:ddd:010537539:mpeg21.didl.xml.gz.xml,1950-07-15,2590,../data/1950/07-15/DDD_010537539/DDD:ddd:010537539:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010537539,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-07-15,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,164,nl
211,2591,DDD:ddd:010865376:mpeg21.didl.xml.gz.xml,1950-07-15,2591,../data/1950/07-15/DDD_010865376/DDD:ddd:010865376:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010865376,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-07-15,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,283,nl
212,2593,DDD:ddd:011218916:mpeg21.didl.xml.gz.xml,1950-07-15,2593,../data/1950/07-15/DDD_011218916/DDD:ddd:011218916:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_011218916,De Surinamer : nieuws- en advertentieblad,1950-07-15,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6726,nl
213,2595,DDD:ddd:011210762:mpeg21.didl.xml.gz.xml,1950-07-15,2595,../data/1950/07-15/DDD_011210762/DDD:ddd:011210762:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_011210762,De vrije pers : ochtendbulletin,1950-07-15,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,246,nl
214,2597,DDD:ddd:011202068:mpeg21.didl.xml.gz.xml,1950-07-15,2597,../data/1950/07-15/DDD_011202068/DDD:ddd:011202068:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_011202068,De Tĳd : godsdienstig-staatkundig dagblad,1950-07-15,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34479,nl
215,2598,DDD:ddd:010480582:mpeg21.didl.xml.gz.xml,1950-07-15,2598,../data/1950/07-15/DDD_010480582/DDD:ddd:010480582:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_010480582,Het nieuws : algemeen dagblad,1950-07-15,Paramaribo,A.J. Morpurgo,KB C 197,7,2113,nl
216,2599,DDD:ddd:110585095:mpeg21.didl.xml.gz.xml,1950-07-15,2599,../data/1950/07-15/DDD_110585095/DDD:ddd:110585095:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_110585095,De Telegraaf,1950-07-15,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19574,nl
217,2600,DDD:ddd:110637447:mpeg21.didl.xml.gz.xml,1950-07-15,2600,../data/1950/07-15/DDD_110637447/DDD:ddd:110637447:mpeg21.didl.xml.gz.xml,../data/1950/07-15/DDD_110637447,De West : nieuwsblad uit en voor Suriname,1950-07-15,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5152,nl
218,2602,DDD:ddd:110637461:mpeg21.didl.xml.gz.xml,1950-08-01,2602,../data/1950/08-01/DDD_110637461/DDD:ddd:110637461:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_110637461,De West : nieuwsblad uit en voor Suriname,1950-08-01,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5166,nl
219,2603,DDD:ddd:010537551:mpeg21.didl.xml.gz.xml,1950-08-01,2603,../data/1950/08-01/DDD_010537551/DDD:ddd:010537551:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010537551,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-08-01,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,178,nl
220,2604,DDD:ddd:010554035:mpeg21.didl.xml.gz.xml,1950-08-01,2604,../data/1950/08-01/DDD_010554035/DDD:ddd:010554035:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010554035,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-08-01,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,267,nl
221,2605,DDD:ddd:011202082:mpeg21.didl.xml.gz.xml,1950-08-01,2605,../data/1950/08-01/DDD_011202082/DDD:ddd:011202082:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_011202082,De Tĳd : godsdienstig-staatkundig dagblad,1950-08-01,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34493,nl
222,2606,DDD:ddd:011210775:mpeg21.didl.xml.gz.xml,1950-08-01,2606,../data/1950/08-01/DDD_011210775/DDD:ddd:011210775:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_011210775,De vrije pers : ochtendbulletin,1950-08-01,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,259,nl
223,2607,DDD:ddd:011218923:mpeg21.didl.xml.gz.xml,1950-08-01,2607,../data/1950/08-01/DDD_011218923/DDD:ddd:011218923:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_011218923,De Surinamer : nieuws- en advertentieblad,1950-08-01,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6733,nl
224,2608,DDD:ddd:010865389:mpeg21.didl.xml.gz.xml,1950-08-01,2608,../data/1950/08-01/DDD_010865389/DDD:ddd:010865389:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010865389,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-08-01,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,296,nl
225,2610,DDD:ddd:010476496:mpeg21.didl.xml.gz.xml,1950-08-01,2610,../data/1950/08-01/DDD_010476496/DDD:ddd:010476496:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010476496,Het nieuwsblad voor Sumatra,1950-08-01,Medan,Deli Courant en De Sumatra post,KB C 937,3,622,nl
226,2611,DDD:ddd:010852463:mpeg21.didl.xml.gz.xml,1950-08-01,2611,../data/1950/08-01/DDD_010852463/DDD:ddd:010852463:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010852463,De waarheid,1950-08-01,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,378,nl
227,2612,DDD:ddd:010417648:mpeg21.didl.xml.gz.xml,1950-08-01,2612,../data/1950/08-01/DDD_010417648/DDD:ddd:010417648:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010417648,Limburgsch dagblad,1950-08-01,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,179,nl
228,2613,DDD:ddd:011155428:mpeg21.didl.xml.gz.xml,1950-08-01,2613,../data/1950/08-01/DDD_011155428/DDD:ddd:011155428:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_011155428,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-08-01,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12357,nl
229,2614,DDD:ddd:010987666:mpeg21.didl.xml.gz.xml,1950-08-01,2614,../data/1950/08-01/DDD_010987666/DDD:ddd:010987666:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010987666,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-08-01,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7928,nl
230,2615,DDD:ddd:010480596:mpeg21.didl.xml.gz.xml,1950-08-01,2615,../data/1950/08-01/DDD_010480596/DDD:ddd:010480596:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010480596,Het nieuws : algemeen dagblad,1950-08-01,Paramaribo,A.J. Morpurgo,KB C 197,7,2127,nl
231,2616,DDD:ddd:110585109:mpeg21.didl.xml.gz.xml,1950-08-01,2616,../data/1950/08-01/DDD_110585109/DDD:ddd:110585109:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_110585109,De Telegraaf,1950-08-01,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19588,nl
232,2619,DDD:ddd:010950502:mpeg21.didl.xml.gz.xml,1950-08-01,2619,../data/1950/08-01/DDD_010950502/DDD:ddd:010950502:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010950502,Het vrĳe volk : democratisch-socialistisch dagblad,1950-08-01,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1587,nl
233,2621,DDD:ddd:010862697:mpeg21.didl.xml.gz.xml,1950-08-01,2621,../data/1950/08-01/DDD_010862697/DDD:ddd:010862697:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010862697,De locomotief : Samarangsch handels- en advertentie-blad,1950-08-01,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,273,nl
234,2622,DDD:ddd:010887132:mpeg21.didl.xml.gz.xml,1950-08-01,2622,../data/1950/08-01/DDD_010887132/DDD:ddd:010887132:mpeg21.didl.xml.gz.xml,../data/1950/08-01/DDD_010887132,Nieuwsblad van het Noorden,1950-08-01,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,177,nl
235,2624,DDD:ddd:010891621:mpeg21.didl.xml.gz.xml,1950-10-04,2624,../data/1950/10-04/DDD_010891621/DDD:ddd:010891621:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010891621,Nieuwsblad van het Noorden,1950-10-04,Groningen,Nieuwenhuis,Groninger archieven 649-1319,63,232,nl
236,2625,DDD:ddd:011155484:mpeg21.didl.xml.gz.xml,1950-10-04,2625,../data/1950/10-04/DDD_011155484/DDD:ddd:011155484:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_011155484,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-10-04,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12412,nl
237,2626,DDD:ddd:110637515:mpeg21.didl.xml.gz.xml,1950-10-04,2626,../data/1950/10-04/DDD_110637515/DDD:ddd:110637515:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_110637515,De West : nieuwsblad uit en voor Suriname,1950-10-04,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5221,nl
238,2627,DDD:ddd:010987720:mpeg21.didl.xml.gz.xml,1950-10-04,2627,../data/1950/10-04/DDD_010987720/DDD:ddd:010987720:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010987720,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-10-04,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7982,nl
239,2628,DDD:ddd:010852363:mpeg21.didl.xml.gz.xml,1950-10-04,2628,../data/1950/10-04/DDD_010852363/DDD:ddd:010852363:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010852363,De waarheid,1950-10-04,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,433,nl
240,2630,DDD:ddd:010480651:mpeg21.didl.xml.gz.xml,1950-10-04,2630,../data/1950/10-04/DDD_010480651/DDD:ddd:010480651:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010480651,Het nieuws : algemeen dagblad,1950-10-04,Paramaribo,A.J. Morpurgo,KB C 197,7,2182,nl
241,2631,DDD:ddd:010537455:mpeg21.didl.xml.gz.xml,1950-10-04,2631,../data/1950/10-04/DDD_010537455/DDD:ddd:010537455:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010537455,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-10-04,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,233,nl
242,2632,DDD:ddd:010417677:mpeg21.didl.xml.gz.xml,1950-10-04,2632,../data/1950/10-04/DDD_010417677/DDD:ddd:010417677:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010417677,Limburgsch dagblad,1950-10-04,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,233,nl
243,2633,DDD:ddd:011202136:mpeg21.didl.xml.gz.xml,1950-10-04,2633,../data/1950/10-04/DDD_011202136/DDD:ddd:011202136:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_011202136,De Tĳd : godsdienstig-staatkundig dagblad,1950-10-04,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34547,nl
244,2634,DDD:ddd:010733912:mpeg21.didl.xml.gz.xml,1950-10-04,2634,../data/1950/10-04/DDD_010733912/DDD:ddd:010733912:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010733912,Nieuwsblad van Friesland : Hepkema's courant,1950-10-04,Heerenveen,J. Hepkema,Tresoar,76,119,nl
245,2636,DDD:ddd:110585164:mpeg21.didl.xml.gz.xml,1950-10-04,2636,../data/1950/10-04/DDD_110585164/DDD:ddd:110585164:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_110585164,De Telegraaf,1950-10-04,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19643,nl
246,2637,DDD:ddd:010862750:mpeg21.didl.xml.gz.xml,1950-10-04,2637,../data/1950/10-04/DDD_010862750/DDD:ddd:010862750:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010862750,De locomotief : Samarangsch handels- en advertentie-blad,1950-10-04,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,28,nl
247,2639,DDD:ddd:010950557:mpeg21.didl.xml.gz.xml,1950-10-04,2639,../data/1950/10-04/DDD_010950557/DDD:ddd:010950557:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010950557,Het vrĳe volk : democratisch-socialistisch dagblad,1950-10-04,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1642,nl
248,2640,DDD:ddd:010865441:mpeg21.didl.xml.gz.xml,1950-10-04,2640,../data/1950/10-04/DDD_010865441/DDD:ddd:010865441:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_010865441,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-10-04,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,28,nl
249,2641,DDD:ddd:011210826:mpeg21.didl.xml.gz.xml,1950-10-04,2641,../data/1950/10-04/DDD_011210826/DDD:ddd:011210826:mpeg21.didl.xml.gz.xml,../data/1950/10-04/DDD_011210826,De vrije pers : ochtendbulletin,1950-10-04,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,3,12,nl
250,2642,DDD:ddd:011239779:mpeg21.didl.xml.gz.xml,1950-08-30,2642,../data/1950/08-30/DDD_011239779/DDD:ddd:011239779:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_011239779,De vrije pers : ochtendbulletin,1950-08-30,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,283,nl
251,2644,DDD:ddd:010987690:mpeg21.didl.xml.gz.xml,1950-08-30,2644,../data/1950/08-30/DDD_010987690/DDD:ddd:010987690:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_010987690,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-08-30,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7952,nl
252,2645,DDD:ddd:010733897:mpeg21.didl.xml.gz.xml,1950-08-30,2645,../data/1950/08-30/DDD_010733897/DDD:ddd:010733897:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_010733897,Nieuwsblad van Friesland : Hepkema's courant,1950-08-30,Heerenveen,J. Hepkema,Tresoar,76,104,nl
253,2646,DDD:ddd:010480621:mpeg21.didl.xml.gz.xml,1950-08-30,2646,../data/1950/08-30/DDD_010480621/DDD:ddd:010480621:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_010480621,Het nieuws : algemeen dagblad,1950-08-30,Paramaribo,A.J. Morpurgo,KB C 197,7,2152,nl
254,2647,DDD:ddd:110585134:mpeg21.didl.xml.gz.xml,1950-08-30,2647,../data/1950/08-30/DDD_110585134/DDD:ddd:110585134:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_110585134,De Telegraaf,1950-08-30,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19613,nl
255,2649,DDD:ddd:010476520:mpeg21.didl.xml.gz.xml,1950-08-30,2649,../data/1950/08-30/DDD_010476520/DDD:ddd:010476520:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_010476520,Het nieuwsblad voor Sumatra,1950-08-30,Medan,Deli Courant en De Sumatra post,KB C 937,3,646,nl
256,2652,DDD:ddd:110637486:mpeg21.didl.xml.gz.xml,1950-08-30,2652,../data/1950/08-30/DDD_110637486/DDD:ddd:110637486:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_110637486,De West : nieuwsblad uit en voor Suriname,1950-08-30,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5191,nl
257,2653,DDD:ddd:011155454:mpeg21.didl.xml.gz.xml,1950-08-30,2653,../data/1950/08-30/DDD_011155454/DDD:ddd:011155454:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_011155454,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-08-30,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12382,nl
258,2654,DDD:ddd:011202106:mpeg21.didl.xml.gz.xml,1950-08-30,2654,../data/1950/08-30/DDD_011202106/DDD:ddd:011202106:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_011202106,De Tĳd : godsdienstig-staatkundig dagblad,1950-08-30,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34517,nl
259,2655,DDD:ddd:010417671:mpeg21.didl.xml.gz.xml,1950-08-30,2655,../data/1950/08-30/DDD_010417671/DDD:ddd:010417671:mpeg21.didl.xml.gz.xml,../data/1950/08-30/DDD_010417671,Limburgsch dagblad,1950-08-30,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,203,nl
