,level_0,metadata_title,date,index,filepath,dir,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language
165,3727,DDD:ddd:110585144:mpeg21.didl.xml.gz.xml,1950-09-11,3727,../data/1950/09-11/DDD_110585144/DDD:ddd:110585144:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_110585144,De Telegraaf,1950-09-11,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19623,nl
166,3728,DDD:ddd:010950537:mpeg21.didl.xml.gz.xml,1950-09-11,3728,../data/1950/09-11/DDD_010950537/DDD:ddd:010950537:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_010950537,Het vrĳe volk : democratisch-socialistisch dagblad,1950-09-11,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1622,nl
167,3729,DDD:ddd:010733902:mpeg21.didl.xml.gz.xml,1950-09-11,3729,../data/1950/09-11/DDD_010733902/DDD:ddd:010733902:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_010733902,Nieuwsblad van Friesland : Hepkema's courant,1950-09-11,Heerenveen,J. Hepkema,Tresoar,76,109,nl
168,3730,DDD:ddd:010537437:mpeg21.didl.xml.gz.xml,1950-09-11,3730,../data/1950/09-11/DDD_010537437/DDD:ddd:010537437:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_010537437,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-09-11,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,213,nl
169,3731,DDD:ddd:010852496:mpeg21.didl.xml.gz.xml,1950-09-11,3731,../data/1950/09-11/DDD_010852496/DDD:ddd:010852496:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_010852496,De waarheid,1950-09-11,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,413,nl
170,3732,DDD:ddd:011155464:mpeg21.didl.xml.gz.xml,1950-09-11,3732,../data/1950/09-11/DDD_011155464/DDD:ddd:011155464:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_011155464,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-09-11,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12392,nl
171,3733,DDD:ddd:011202116:mpeg21.didl.xml.gz.xml,1950-09-11,3733,../data/1950/09-11/DDD_011202116/DDD:ddd:011202116:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_011202116,De Tĳd : godsdienstig-staatkundig dagblad,1950-09-11,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34527,nl
172,3734,DDD:ddd:110637496:mpeg21.didl.xml.gz.xml,1950-09-11,3734,../data/1950/09-11/DDD_110637496/DDD:ddd:110637496:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_110637496,De West : nieuwsblad uit en voor Suriname,1950-09-11,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5201,nl
173,3735,DDD:ddd:010987700:mpeg21.didl.xml.gz.xml,1950-09-11,3735,../data/1950/09-11/DDD_010987700/DDD:ddd:010987700:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_010987700,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-09-11,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7962,nl
174,3736,DDD:ddd:010480631:mpeg21.didl.xml.gz.xml,1950-09-11,3736,../data/1950/09-11/DDD_010480631/DDD:ddd:010480631:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_010480631,Het nieuws : algemeen dagblad,1950-09-11,Paramaribo,A.J. Morpurgo,KB C 197,7,2162,nl
175,3738,DDD:ddd:010865423:mpeg21.didl.xml.gz.xml,1950-09-11,3738,../data/1950/09-11/DDD_010865423/DDD:ddd:010865423:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_010865423,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-09-11,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,9,nl
176,3739,DDD:ddd:010887167:mpeg21.didl.xml.gz.xml,1950-09-11,3739,../data/1950/09-11/DDD_010887167/DDD:ddd:010887167:mpeg21.didl.xml.gz.xml,../data/1950/09-11/DDD_010887167,Nieuwsblad van het Noorden,1950-09-11,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,212,nl
177,3740,DDD:ddd:010537498:mpeg21.didl.xml.gz.xml,1950-11-25,3740,../data/1950/11-25/DDD_010537498/DDD:ddd:010537498:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010537498,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-11-25,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,278,nl
178,3741,DDD:ddd:110637555:mpeg21.didl.xml.gz.xml,1950-11-25,3741,../data/1950/11-25/DDD_110637555/DDD:ddd:110637555:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_110637555,De West : nieuwsblad uit en voor Suriname,1950-11-25,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5266,nl
179,3742,DDD:ddd:011155529:mpeg21.didl.xml.gz.xml,1950-11-25,3742,../data/1950/11-25/DDD_011155529/DDD:ddd:011155529:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_011155529,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-11-25,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101553,79,12457,nl
180,3743,DDD:ddd:011202180:mpeg21.didl.xml.gz.xml,1950-11-25,3743,../data/1950/11-25/DDD_011202180/DDD:ddd:011202180:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_011202180,De Tĳd : godsdienstig-staatkundig dagblad,1950-11-25,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34591,nl
181,3744,DDD:ddd:010852408:mpeg21.didl.xml.gz.xml,1950-11-25,3744,../data/1950/11-25/DDD_010852408/DDD:ddd:010852408:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010852408,De waarheid,1950-11-25,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,478,nl
182,3745,DDD:ddd:010891666:mpeg21.didl.xml.gz.xml,1950-11-25,3745,../data/1950/11-25/DDD_010891666/DDD:ddd:010891666:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010891666,Nieuwsblad van het Noorden,1950-11-25,Groningen,Nieuwenhuis,Groninger archieven 649-1319,63,277,nl
183,3746,DDD:ddd:010476444:mpeg21.didl.xml.gz.xml,1950-11-25,3746,../data/1950/11-25/DDD_010476444/DDD:ddd:010476444:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010476444,Het nieuwsblad voor Sumatra,1950-11-25,Medan,Deli Courant en De Sumatra post,KB C 937,3,695,nl
184,3747,DDD:ddd:011210867:mpeg21.didl.xml.gz.xml,1950-11-25,3747,../data/1950/11-25/DDD_011210867/DDD:ddd:011210867:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_011210867,De vrije pers : ochtendbulletin,1950-11-25,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,3,54,nl
185,3748,DDD:ddd:010950602:mpeg21.didl.xml.gz.xml,1950-11-25,3748,../data/1950/11-25/DDD_010950602/DDD:ddd:010950602:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010950602,Het vrĳe volk : democratisch-socialistisch dagblad,1950-11-25,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1687,nl
186,3749,DDD:ddd:011218973:mpeg21.didl.xml.gz.xml,1950-11-25,3749,../data/1950/11-25/DDD_011218973/DDD:ddd:011218973:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_011218973,De Surinamer : nieuws- en advertentieblad,1950-11-25,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6783,nl
187,3750,DDD:ddd:010862792:mpeg21.didl.xml.gz.xml,1950-11-25,3750,../data/1950/11-25/DDD_010862792/DDD:ddd:010862792:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010862792,De locomotief : Samarangsch handels- en advertentie-blad,1950-11-25,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,70,nl
188,3751,DDD:ddd:010417720:mpeg21.didl.xml.gz.xml,1950-11-25,3751,../data/1950/11-25/DDD_010417720/DDD:ddd:010417720:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010417720,Limburgsch dagblad,1950-11-25,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,277,nl
189,3752,DDD:ddd:010987764:mpeg21.didl.xml.gz.xml,1950-11-25,3752,../data/1950/11-25/DDD_010987764/DDD:ddd:010987764:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010987764,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-11-25,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,8025,nl
190,3753,DDD:ddd:010480696:mpeg21.didl.xml.gz.xml,1950-11-25,3753,../data/1950/11-25/DDD_010480696/DDD:ddd:010480696:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010480696,Het nieuws : algemeen dagblad,1950-11-25,Paramaribo,A.J. Morpurgo,KB C 197,7,2227,nl
191,3754,DDD:ddd:010554085:mpeg21.didl.xml.gz.xml,1950-11-25,3754,../data/1950/11-25/DDD_010554085/DDD:ddd:010554085:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010554085,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-11-25,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,7,317,nl
192,3756,DDD:ddd:010865483:mpeg21.didl.xml.gz.xml,1950-11-25,3756,../data/1950/11-25/DDD_010865483/DDD:ddd:010865483:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_010865483,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-11-25,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,70,nl
193,3757,DDD:ddd:110585209:mpeg21.didl.xml.gz.xml,1950-11-25,3757,../data/1950/11-25/DDD_110585209/DDD:ddd:110585209:mpeg21.didl.xml.gz.xml,../data/1950/11-25/DDD_110585209,De Telegraaf,1950-11-25,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19688,nl
194,3759,DDD:ddd:010537504:mpeg21.didl.xml.gz.xml,1950-12-02,3759,../data/1950/12-02/DDD_010537504/DDD:ddd:010537504:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010537504,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-12-02,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,294,nl
195,3760,DDD:ddd:010891672:mpeg21.didl.xml.gz.xml,1950-12-02,3760,../data/1950/12-02/DDD_010891672/DDD:ddd:010891672:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010891672,Nieuwsblad van het Noorden,1950-12-02,Groningen,Nieuwenhuis,Groninger archieven 649-1319,63,283,nl
196,3761,DDD:ddd:010950608:mpeg21.didl.xml.gz.xml,1950-12-02,3761,../data/1950/12-02/DDD_010950608/DDD:ddd:010950608:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010950608,Het vrĳe volk : democratisch-socialistisch dagblad,1950-12-02,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1693,nl
197,3762,DDD:ddd:010852414:mpeg21.didl.xml.gz.xml,1950-12-02,3762,../data/1950/12-02/DDD_010852414/DDD:ddd:010852414:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010852414,De waarheid,1950-12-02,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,484,nl
198,3763,DDD:ddd:011218976:mpeg21.didl.xml.gz.xml,1950-12-02,3763,../data/1950/12-02/DDD_011218976/DDD:ddd:011218976:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_011218976,De Surinamer : nieuws- en advertentieblad,1950-12-02,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6786,nl
199,3764,DDD:ddd:010862798:mpeg21.didl.xml.gz.xml,1950-12-02,3764,../data/1950/12-02/DDD_010862798/DDD:ddd:010862798:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010862798,De locomotief : Samarangsch handels- en advertentie-blad,1950-12-02,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,76,nl
200,3765,DDD:ddd:011155535:mpeg21.didl.xml.gz.xml,1950-12-02,3765,../data/1950/12-02/DDD_011155535/DDD:ddd:011155535:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_011155535,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-12-02,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101553,79,12463,nl
201,3767,DDD:ddd:011202186:mpeg21.didl.xml.gz.xml,1950-12-02,3767,../data/1950/12-02/DDD_011202186/DDD:ddd:011202186:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_011202186,De Tĳd : godsdienstig-staatkundig dagblad,1950-12-02,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34597,nl
202,3768,DDD:ddd:010865489:mpeg21.didl.xml.gz.xml,1950-12-02,3768,../data/1950/12-02/DDD_010865489/DDD:ddd:010865489:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010865489,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-12-02,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,76,nl
203,3769,DDD:ddd:010554088:mpeg21.didl.xml.gz.xml,1950-12-02,3769,../data/1950/12-02/DDD_010554088/DDD:ddd:010554088:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010554088,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-12-02,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,7,320,nl
204,3770,DDD:ddd:010480702:mpeg21.didl.xml.gz.xml,1950-12-02,3770,../data/1950/12-02/DDD_010480702/DDD:ddd:010480702:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010480702,Het nieuws : algemeen dagblad,1950-12-02,Paramaribo,A.J. Morpurgo,KB C 197,7,2233,nl
205,3771,DDD:ddd:110585215:mpeg21.didl.xml.gz.xml,1950-12-02,3771,../data/1950/12-02/DDD_110585215/DDD:ddd:110585215:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_110585215,De Telegraaf,1950-12-02,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19694,nl
206,3772,DDD:ddd:010525370:mpeg21.didl.xml.gz.xml,1950-12-02,3772,../data/1950/12-02/DDD_010525370/DDD:ddd:010525370:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010525370,Het nieuws : algemeen dagblad,1950-12-02,Paramaribo,A.J. Morpurgo,KB C 197,7,2233,nl
207,3773,DDD:ddd:010987770:mpeg21.didl.xml.gz.xml,1950-12-02,3773,../data/1950/12-02/DDD_010987770/DDD:ddd:010987770:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010987770,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-12-02,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,8030,nl
208,3774,DDD:ddd:110637561:mpeg21.didl.xml.gz.xml,1950-12-02,3774,../data/1950/12-02/DDD_110637561/DDD:ddd:110637561:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_110637561,De West : nieuwsblad uit en voor Suriname,1950-12-02,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5272,nl
209,3775,DDD:ddd:010417726:mpeg21.didl.xml.gz.xml,1950-12-02,3775,../data/1950/12-02/DDD_010417726/DDD:ddd:010417726:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010417726,Limburgsch dagblad,1950-12-02,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,283,nl
210,3776,DDD:ddd:011210873:mpeg21.didl.xml.gz.xml,1950-12-02,3776,../data/1950/12-02/DDD_011210873/DDD:ddd:011210873:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_011210873,De vrije pers : ochtendbulletin,1950-12-02,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,3,60,nl
211,3778,DDD:ddd:010476450:mpeg21.didl.xml.gz.xml,1950-12-02,3778,../data/1950/12-02/DDD_010476450/DDD:ddd:010476450:mpeg21.didl.xml.gz.xml,../data/1950/12-02/DDD_010476450,Het nieuwsblad voor Sumatra,1950-12-02,Medan,Deli Courant en De Sumatra post,KB C 937,3,701,nl
212,3780,DDD:ddd:010862736:mpeg21.didl.xml.gz.xml,1950-09-16,3780,../data/1950/09-16/DDD_010862736/DDD:ddd:010862736:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010862736,De locomotief : Samarangsch handels- en advertentie-blad,1950-09-16,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,14,nl
213,3781,DDD:ddd:010987705:mpeg21.didl.xml.gz.xml,1950-09-16,3781,../data/1950/09-16/DDD_010987705/DDD:ddd:010987705:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010987705,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-09-16,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7967,nl
214,3782,DDD:ddd:110637501:mpeg21.didl.xml.gz.xml,1950-09-16,3782,../data/1950/09-16/DDD_110637501/DDD:ddd:110637501:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_110637501,De West : nieuwsblad uit en voor Suriname,1950-09-16,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5206,nl
215,3783,DDD:ddd:011202121:mpeg21.didl.xml.gz.xml,1950-09-16,3783,../data/1950/09-16/DDD_011202121/DDD:ddd:011202121:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_011202121,De Tĳd : godsdienstig-staatkundig dagblad,1950-09-16,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34532,nl
216,3784,DDD:ddd:010865428:mpeg21.didl.xml.gz.xml,1950-09-16,3784,../data/1950/09-16/DDD_010865428/DDD:ddd:010865428:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010865428,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-09-16,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,14,nl
217,3785,DDD:ddd:011210813:mpeg21.didl.xml.gz.xml,1950-09-16,3785,../data/1950/09-16/DDD_011210813/DDD:ddd:011210813:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_011210813,De vrije pers : ochtendbulletin,1950-09-16,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,297,nl
218,3786,DDD:ddd:010554055:mpeg21.didl.xml.gz.xml,1950-09-16,3786,../data/1950/09-16/DDD_010554055/DDD:ddd:010554055:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010554055,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-09-16,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,287,nl
219,3787,DDD:ddd:010887172:mpeg21.didl.xml.gz.xml,1950-09-16,3787,../data/1950/09-16/DDD_010887172/DDD:ddd:010887172:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010887172,Nieuwsblad van het Noorden,1950-09-16,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,217,nl
220,3788,DDD:ddd:011218943:mpeg21.didl.xml.gz.xml,1950-09-16,3788,../data/1950/09-16/DDD_011218943/DDD:ddd:011218943:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_011218943,De Surinamer : nieuws- en advertentieblad,1950-09-16,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6753,nl
221,3789,DDD:ddd:010950542:mpeg21.didl.xml.gz.xml,1950-09-16,3789,../data/1950/09-16/DDD_010950542/DDD:ddd:010950542:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010950542,Het vrĳe volk : democratisch-socialistisch dagblad,1950-09-16,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1627,nl
222,3790,DDD:ddd:010537442:mpeg21.didl.xml.gz.xml,1950-09-16,3790,../data/1950/09-16/DDD_010537442/DDD:ddd:010537442:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010537442,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-09-16,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,218,nl
223,3791,DDD:ddd:010852501:mpeg21.didl.xml.gz.xml,1950-09-16,3791,../data/1950/09-16/DDD_010852501/DDD:ddd:010852501:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010852501,De waarheid,1950-09-16,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,418,nl
224,3792,DDD:ddd:010417760:mpeg21.didl.xml.gz.xml,1950-09-16,3792,../data/1950/09-16/DDD_010417760/DDD:ddd:010417760:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010417760,Limburgsch dagblad,1950-09-16,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,218,nl
225,3794,DDD:ddd:010480636:mpeg21.didl.xml.gz.xml,1950-09-16,3794,../data/1950/09-16/DDD_010480636/DDD:ddd:010480636:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_010480636,Het nieuws : algemeen dagblad,1950-09-16,Paramaribo,A.J. Morpurgo,KB C 197,7,2167,nl
226,3795,DDD:ddd:110585149:mpeg21.didl.xml.gz.xml,1950-09-16,3795,../data/1950/09-16/DDD_110585149/DDD:ddd:110585149:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_110585149,De Telegraaf,1950-09-16,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19628,nl
227,3796,DDD:ddd:011155469:mpeg21.didl.xml.gz.xml,1950-09-16,3796,../data/1950/09-16/DDD_011155469/DDD:ddd:011155469:mpeg21.didl.xml.gz.xml,../data/1950/09-16/DDD_011155469,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-09-16,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12397,nl
228,3797,DDD:ddd:010887183:mpeg21.didl.xml.gz.xml,1950-09-29,3797,../data/1950/09-29/DDD_010887183/DDD:ddd:010887183:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_010887183,Nieuwsblad van het Noorden,1950-09-29,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,228,nl
229,3798,DDD:ddd:010417673:mpeg21.didl.xml.gz.xml,1950-09-29,3798,../data/1950/09-29/DDD_010417673/DDD:ddd:010417673:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_010417673,Limburgsch dagblad,1950-09-29,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,229,nl
230,3799,DDD:ddd:011202132:mpeg21.didl.xml.gz.xml,1950-09-29,3799,../data/1950/09-29/DDD_011202132/DDD:ddd:011202132:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_011202132,De Tĳd : godsdienstig-staatkundig dagblad,1950-09-29,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34543,nl
231,3801,DDD:ddd:010987716:mpeg21.didl.xml.gz.xml,1950-09-29,3801,../data/1950/09-29/DDD_010987716/DDD:ddd:010987716:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_010987716,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-09-29,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7978,nl
232,3802,DDD:ddd:010733910:mpeg21.didl.xml.gz.xml,1950-09-29,3802,../data/1950/09-29/DDD_010733910/DDD:ddd:010733910:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_010733910,Nieuwsblad van Friesland : Hepkema's courant,1950-09-29,Heerenveen,J. Hepkema,Tresoar,76,117,nl
233,3803,DDD:ddd:110585160:mpeg21.didl.xml.gz.xml,1950-09-29,3803,../data/1950/09-29/DDD_110585160/DDD:ddd:110585160:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_110585160,De Telegraaf,1950-09-29,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19639,nl
234,3804,DDD:ddd:010950553:mpeg21.didl.xml.gz.xml,1950-09-29,3804,../data/1950/09-29/DDD_010950553/DDD:ddd:010950553:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_010950553,Het vrĳe volk : democratisch-socialistisch dagblad,1950-09-29,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1638,nl
235,3806,DDD:ddd:010862746:mpeg21.didl.xml.gz.xml,1950-09-29,3806,../data/1950/09-29/DDD_010862746/DDD:ddd:010862746:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_010862746,De locomotief : Samarangsch handels- en advertentie-blad,1950-09-29,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,24,nl
236,3807,DDD:ddd:011210822:mpeg21.didl.xml.gz.xml,1950-09-29,3807,../data/1950/09-29/DDD_011210822/DDD:ddd:011210822:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_011210822,De vrije pers : ochtendbulletin,1950-09-29,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,3,8,nl
237,3808,DDD:ddd:010865437:mpeg21.didl.xml.gz.xml,1950-09-29,3808,../data/1950/09-29/DDD_010865437/DDD:ddd:010865437:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_010865437,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-09-29,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,24,nl
238,3809,DDD:ddd:011155480:mpeg21.didl.xml.gz.xml,1950-09-29,3809,../data/1950/09-29/DDD_011155480/DDD:ddd:011155480:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_011155480,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-09-29,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12408,nl
239,3810,DDD:ddd:010480647:mpeg21.didl.xml.gz.xml,1950-09-29,3810,../data/1950/09-29/DDD_010480647/DDD:ddd:010480647:mpeg21.didl.xml.gz.xml,../data/1950/09-29/DDD_010480647,Het nieuws : algemeen dagblad,1950-09-29,Paramaribo,A.J. Morpurgo,KB C 197,7,2178,nl
