,level_0,metadata_title,date,index,filepath,dir,newspaper_title,newspaper_date,newspaper_city,newspaper_publisher,newspaper_source,newspaper_volume,newspaper_issuenumber,newspaper_language
213,1423,DDD:ddd:010862589:mpeg21.didl.xml.gz.xml,1950-01-21,1423,../data/1950/01-21/DDD_010862589/DDD:ddd:010862589:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_010862589,De locomotief : Samarangsch handels- en advertentie-blad,1950-01-21,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,119,nl
214,1424,DDD:ddd:011210622:mpeg21.didl.xml.gz.xml,1950-01-21,1424,../data/1950/01-21/DDD_011210622/DDD:ddd:011210622:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_011210622,De vrije pers : ochtendbulletin,1950-01-21,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,102,nl
215,1425,DDD:ddd:011218842:mpeg21.didl.xml.gz.xml,1950-01-21,1425,../data/1950/01-21/DDD_011218842/DDD:ddd:011218842:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_011218842,De Surinamer : nieuws- en advertentieblad,1950-01-21,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6652,nl
216,1426,DDD:ddd:011155267:mpeg21.didl.xml.gz.xml,1950-01-21,1426,../data/1950/01-21/DDD_011155267/DDD:ddd:011155267:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_011155267,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-01-21,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12196,nl
217,1427,DDD:ddd:110584792:mpeg21.didl.xml.gz.xml,1950-01-21,1427,../data/1950/01-21/DDD_110584792/DDD:ddd:110584792:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_110584792,De Telegraaf,1950-01-21,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19428,nl
218,1428,DDD:ddd:010950376:mpeg21.didl.xml.gz.xml,1950-01-21,1428,../data/1950/01-21/DDD_010950376/DDD:ddd:010950376:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_010950376,Het vrĳe volk : democratisch-socialistisch dagblad,1950-01-21,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1428,nl
219,1429,DDD:ddd:010886529:mpeg21.didl.xml.gz.xml,1950-01-21,1429,../data/1950/01-21/DDD_010886529/DDD:ddd:010886529:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_010886529,Nieuwsblad van het Noorden,1950-01-21,Groningen,Nieuwenhuis,Groninger archieven 649-1316,63,18,nl
220,1430,DDD:ddd:010475534:mpeg21.didl.xml.gz.xml,1950-01-21,1430,../data/1950/01-21/DDD_010475534/DDD:ddd:010475534:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_010475534,Het nieuwsblad voor Sumatra,1950-01-21,Medan,Deli Courant en De Sumatra post,KB C 937,3,466,nl
221,1431,DDD:ddd:010417388:mpeg21.didl.xml.gz.xml,1950-01-21,1431,../data/1950/01-21/DDD_010417388/DDD:ddd:010417388:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_010417388,Limburgsch dagblad,1950-01-21,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,18,nl
222,1432,DDD:ddd:010865673:mpeg21.didl.xml.gz.xml,1950-01-21,1432,../data/1950/01-21/DDD_010865673/DDD:ddd:010865673:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_010865673,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-01-21,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,141,nl
223,1433,DDD:ddd:011199683:mpeg21.didl.xml.gz.xml,1950-01-21,1433,../data/1950/01-21/DDD_011199683/DDD:ddd:011199683:mpeg21.didl.xml.gz.xml,../data/1950/01-21/DDD_011199683,De Tĳd : godsdienstig-staatkundig dagblad,1950-01-21,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34335,nl
224,1434,DDD:ddd:011155280:mpeg21.didl.xml.gz.xml,1950-02-06,1434,../data/1950/02-06/DDD_011155280/DDD:ddd:011155280:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_011155280,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-02-06,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12209,nl
225,1435,DDD:ddd:010733808:mpeg21.didl.xml.gz.xml,1950-02-06,1435,../data/1950/02-06/DDD_010733808/DDD:ddd:010733808:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010733808,Nieuwsblad van Friesland : Hepkema's courant,1950-02-06,Heerenveen,J. Hepkema,Tresoar,76,16,nl
226,1437,DDD:ddd:110637343:mpeg21.didl.xml.gz.xml,1950-02-06,1437,../data/1950/02-06/DDD_110637343/DDD:ddd:110637343:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_110637343,De West : nieuwsblad uit en voor Suriname,1950-02-06,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5042,nl
227,1438,DDD:ddd:010475547:mpeg21.didl.xml.gz.xml,1950-02-06,1438,../data/1950/02-06/DDD_010475547/DDD:ddd:010475547:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010475547,Het nieuwsblad voor Sumatra,1950-02-06,Medan,Deli Courant en De Sumatra post,KB C 937,3,479,nl
228,1439,DDD:ddd:010950389:mpeg21.didl.xml.gz.xml,1950-02-06,1439,../data/1950/02-06/DDD_010950389/DDD:ddd:010950389:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010950389,Het vrĳe volk : democratisch-socialistisch dagblad,1950-02-06,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1441,nl
229,1440,DDD:ddd:010403173:mpeg21.didl.xml.gz.xml,1950-02-06,1440,../data/1950/02-06/DDD_010403173/DDD:ddd:010403173:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010403173,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-02-06,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7784,nl
230,1441,DDD:ddd:110584805:mpeg21.didl.xml.gz.xml,1950-02-06,1441,../data/1950/02-06/DDD_110584805/DDD:ddd:110584805:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_110584805,De Telegraaf,1950-02-06,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19441,nl
231,1442,DDD:ddd:010862602:mpeg21.didl.xml.gz.xml,1950-02-06,1442,../data/1950/02-06/DDD_010862602/DDD:ddd:010862602:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010862602,De locomotief : Samarangsch handels- en advertentie-blad,1950-02-06,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,132,nl
232,1443,DDD:ddd:010417401:mpeg21.didl.xml.gz.xml,1950-02-06,1443,../data/1950/02-06/DDD_010417401/DDD:ddd:010417401:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010417401,Limburgsch dagblad,1950-02-06,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,31,nl
233,1444,DDD:ddd:011199696:mpeg21.didl.xml.gz.xml,1950-02-06,1444,../data/1950/02-06/DDD_011199696/DDD:ddd:011199696:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_011199696,De Tĳd : godsdienstig-staatkundig dagblad,1950-02-06,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34348,nl
234,1445,DDD:ddd:011210634:mpeg21.didl.xml.gz.xml,1950-02-06,1445,../data/1950/02-06/DDD_011210634/DDD:ddd:011210634:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_011210634,De vrije pers : ochtendbulletin,1950-02-06,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,115,nl
235,1446,DDD:ddd:010886542:mpeg21.didl.xml.gz.xml,1950-02-06,1446,../data/1950/02-06/DDD_010886542/DDD:ddd:010886542:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010886542,Nieuwsblad van het Noorden,1950-02-06,Groningen,Nieuwenhuis,Groninger archieven 649-1316,63,31,nl
236,1447,DDD:ddd:010480450:mpeg21.didl.xml.gz.xml,1950-02-06,1447,../data/1950/02-06/DDD_010480450/DDD:ddd:010480450:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010480450,Het nieuws : algemeen dagblad,1950-02-06,Paramaribo,A.J. Morpurgo,KB C 197,7,1981,nl
237,1448,DDD:ddd:010850931:mpeg21.didl.xml.gz.xml,1950-02-06,1448,../data/1950/02-06/DDD_010850931/DDD:ddd:010850931:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010850931,De waarheid,1950-02-06,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,233,nl
238,1450,DDD:ddd:010865686:mpeg21.didl.xml.gz.xml,1950-02-06,1450,../data/1950/02-06/DDD_010865686/DDD:ddd:010865686:mpeg21.didl.xml.gz.xml,../data/1950/02-06/DDD_010865686,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-02-06,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,154,nl
239,1453,DDD:ddd:011199776:mpeg21.didl.xml.gz.xml,1950-05-11,1453,../data/1950/05-11/DDD_011199776/DDD:ddd:011199776:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_011199776,De Tĳd : godsdienstig-staatkundig dagblad,1950-05-11,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34426,nl
240,1454,DDD:ddd:010417580:mpeg21.didl.xml.gz.xml,1950-05-11,1454,../data/1950/05-11/DDD_010417580/DDD:ddd:010417580:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_010417580,Limburgsch dagblad,1950-05-11,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,111,nl
241,1455,DDD:ddd:010852545:mpeg21.didl.xml.gz.xml,1950-05-11,1455,../data/1950/05-11/DDD_010852545/DDD:ddd:010852545:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_010852545,De waarheid,1950-05-11,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,311,nl
242,1456,DDD:ddd:010480528:mpeg21.didl.xml.gz.xml,1950-05-11,1456,../data/1950/05-11/DDD_010480528/DDD:ddd:010480528:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_010480528,Het nieuws : algemeen dagblad,1950-05-11,Paramaribo,A.J. Morpurgo,KB C 197,7,2059,nl
243,1457,DDD:ddd:010475625:mpeg21.didl.xml.gz.xml,1950-05-11,1457,../data/1950/05-11/DDD_010475625/DDD:ddd:010475625:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_010475625,Het nieuwsblad voor Sumatra,1950-05-11,Medan,Deli Courant en De Sumatra post,KB C 937,3,557,nl
244,1458,DDD:ddd:011218889:mpeg21.didl.xml.gz.xml,1950-05-11,1458,../data/1950/05-11/DDD_011218889/DDD:ddd:011218889:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_011218889,De Surinamer : nieuws- en advertentieblad,1950-05-11,[Paramaribo],Timmerman,Koninklijke Bibliotheek 1608 C 7,57,6698,nl
245,1459,DDD:ddd:010403251:mpeg21.didl.xml.gz.xml,1950-05-11,1459,../data/1950/05-11/DDD_010403251/DDD:ddd:010403251:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_010403251,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-05-11,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7862,nl
246,1460,DDD:ddd:010554000:mpeg21.didl.xml.gz.xml,1950-05-11,1460,../data/1950/05-11/DDD_010554000/DDD:ddd:010554000:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_010554000,Gereformeerd gezinsblad / hoofdred. P. Jongeling,1950-05-11,Rotterdam,Stichting De Vrĳe Kerk,Nederlands Dagblad,6,232,nl
247,1461,DDD:ddd:010950292:mpeg21.didl.xml.gz.xml,1950-05-11,1461,../data/1950/05-11/DDD_010950292/DDD:ddd:010950292:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_010950292,Het vrĳe volk : democratisch-socialistisch dagblad,1950-05-11,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1519,nl
248,1462,DDD:ddd:110584884:mpeg21.didl.xml.gz.xml,1950-05-11,1462,../data/1950/05-11/DDD_110584884/DDD:ddd:110584884:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_110584884,De Telegraaf,1950-05-11,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19520,nl
249,1463,DDD:ddd:011155360:mpeg21.didl.xml.gz.xml,1950-05-11,1463,../data/1950/05-11/DDD_011155360/DDD:ddd:011155360:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_011155360,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-05-11,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101551,78,12289,nl
250,1464,DDD:ddd:010865762:mpeg21.didl.xml.gz.xml,1950-05-11,1464,../data/1950/05-11/DDD_010865762/DDD:ddd:010865762:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_010865762,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-05-11,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,230,nl
251,1465,DDD:ddd:010862548:mpeg21.didl.xml.gz.xml,1950-05-11,1465,../data/1950/05-11/DDD_010862548/DDD:ddd:010862548:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_010862548,De locomotief : Samarangsch handels- en advertentie-blad,1950-05-11,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,208,nl
252,1466,DDD:ddd:011185168:mpeg21.didl.xml.gz.xml,1950-05-11,1466,../data/1950/05-11/DDD_011185168/DDD:ddd:011185168:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_011185168,De Volksvriend,1950-05-11,"Orange City, Iowa",Henry Hospers,Roosevelt Study Center,76,31,nl
253,1467,DDD:ddd:011210709:mpeg21.didl.xml.gz.xml,1950-05-11,1467,../data/1950/05-11/DDD_011210709/DDD:ddd:011210709:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_011210709,De vrije pers : ochtendbulletin,1950-05-11,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,193,nl
254,1468,DDD:ddd:110637398:mpeg21.didl.xml.gz.xml,1950-05-11,1468,../data/1950/05-11/DDD_110637398/DDD:ddd:110637398:mpeg21.didl.xml.gz.xml,../data/1950/05-11/DDD_110637398,De West : nieuwsblad uit en voor Suriname,1950-05-11,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5098,nl
255,1469,DDD:ddd:010480551:mpeg21.didl.xml.gz.xml,1950-06-09,1469,../data/1950/06-09/DDD_010480551/DDD:ddd:010480551:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_010480551,Het nieuws : algemeen dagblad,1950-06-09,Paramaribo,A.J. Morpurgo,KB C 197,7,2082,nl
256,1470,DDD:ddd:010950457:mpeg21.didl.xml.gz.xml,1950-06-09,1470,../data/1950/06-09/DDD_010950457/DDD:ddd:010950457:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_010950457,Het vrĳe volk : democratisch-socialistisch dagblad,1950-06-09,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,5,1542,nl
257,1471,DDD:ddd:010733862:mpeg21.didl.xml.gz.xml,1950-06-09,1471,../data/1950/06-09/DDD_010733862/DDD:ddd:010733862:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_010733862,Nieuwsblad van Friesland : Hepkema's courant,1950-06-09,Heerenveen,J. Hepkema,Tresoar,76,69,nl
258,1472,DDD:ddd:010403274:mpeg21.didl.xml.gz.xml,1950-06-09,1472,../data/1950/06-09/DDD_010403274/DDD:ddd:010403274:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_010403274,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-06-09,[Willemstad,NV Paulus Drukkerĳ,KB C 251,67,7885,nl
259,1473,DDD:ddd:110584907:mpeg21.didl.xml.gz.xml,1950-06-09,1473,../data/1950/06-09/DDD_110584907/DDD:ddd:110584907:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_110584907,De Telegraaf,1950-06-09,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19543,nl
260,1475,DDD:ddd:010852568:mpeg21.didl.xml.gz.xml,1950-06-09,1475,../data/1950/06-09/DDD_010852568/DDD:ddd:010852568:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_010852568,De waarheid,1950-06-09,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,9,333,nl
261,1476,DDD:ddd:011155383:mpeg21.didl.xml.gz.xml,1950-06-09,1476,../data/1950/06-09/DDD_011155383/DDD:ddd:011155383:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_011155383,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-06-09,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12312,nl
262,1477,DDD:ddd:011210733:mpeg21.didl.xml.gz.xml,1950-06-09,1477,../data/1950/06-09/DDD_011210733/DDD:ddd:011210733:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_011210733,De vrije pers : ochtendbulletin,1950-06-09,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,217,nl
263,1478,DDD:ddd:011199799:mpeg21.didl.xml.gz.xml,1950-06-09,1478,../data/1950/06-09/DDD_011199799/DDD:ddd:011199799:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_011199799,De Tĳd : godsdienstig-staatkundig dagblad,1950-06-09,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,105,34449,nl
264,1480,DDD:ddd:010417603:mpeg21.didl.xml.gz.xml,1950-06-09,1480,../data/1950/06-09/DDD_010417603/DDD:ddd:010417603:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_010417603,Limburgsch dagblad,1950-06-09,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,134,nl
265,1481,DDD:ddd:110637416:mpeg21.didl.xml.gz.xml,1950-06-09,1481,../data/1950/06-09/DDD_110637416/DDD:ddd:110637416:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_110637416,De West : nieuwsblad uit en voor Suriname,1950-06-09,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5121,nl
266,1482,DDD:ddd:010475648:mpeg21.didl.xml.gz.xml,1950-06-09,1482,../data/1950/06-09/DDD_010475648/DDD:ddd:010475648:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_010475648,Het nieuwsblad voor Sumatra,1950-06-09,Medan,Deli Courant en De Sumatra post,KB C 937,3,580,nl
267,1484,DDD:ddd:010865785:mpeg21.didl.xml.gz.xml,1950-06-09,1484,../data/1950/06-09/DDD_010865785/DDD:ddd:010865785:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_010865785,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-06-09,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,98,253,nl
268,1485,DDD:ddd:010862571:mpeg21.didl.xml.gz.xml,1950-06-09,1485,../data/1950/06-09/DDD_010862571/DDD:ddd:010862571:mpeg21.didl.xml.gz.xml,../data/1950/06-09/DDD_010862571,De locomotief : Samarangsch handels- en advertentie-blad,1950-06-09,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,98,231,nl
269,1486,DDD:ddd:010887171:mpeg21.didl.xml.gz.xml,1950-09-15,1486,../data/1950/09-15/DDD_010887171/DDD:ddd:010887171:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010887171,Nieuwsblad van het Noorden,1950-09-15,Groningen,Nieuwenhuis,Groninger archieven 649-1318,63,216,nl
270,1487,DDD:ddd:010950541:mpeg21.didl.xml.gz.xml,1950-09-15,1487,../data/1950/09-15/DDD_010950541/DDD:ddd:010950541:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010950541,Het vrĳe volk : democratisch-socialistisch dagblad,1950-09-15,Rotterdam,De Arbeiderspers,Gemeentearchief Rotterdam,6,1626,nl
271,1488,DDD:ddd:010537441:mpeg21.didl.xml.gz.xml,1950-09-15,1488,../data/1950/09-15/DDD_010537441/DDD:ddd:010537441:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010537441,De Heerenveensche koerier : onafhankelĳk dagblad voor Midden-Zuid-Oost-Friesland en Noord-Overĳssel,1950-09-15,Leeuwarden [etc.],Stichting Je Maintiendrai Friesland,KB C 199,6,217,nl
272,1489,DDD:ddd:010476399:mpeg21.didl.xml.gz.xml,1950-09-15,1489,../data/1950/09-15/DDD_010476399/DDD:ddd:010476399:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010476399,Het nieuwsblad voor Sumatra,1950-09-15,Medan,Deli Courant en De Sumatra post,KB C 937,3,649,nl
273,1490,DDD:ddd:010987704:mpeg21.didl.xml.gz.xml,1950-09-15,1490,../data/1950/09-15/DDD_010987704/DDD:ddd:010987704:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010987704,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-09-15,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,7966,nl
274,1491,DDD:ddd:110637500:mpeg21.didl.xml.gz.xml,1950-09-15,1491,../data/1950/09-15/DDD_110637500/DDD:ddd:110637500:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_110637500,De West : nieuwsblad uit en voor Suriname,1950-09-15,Paramaribo,W. Kraan,Koninklijke Bibliotheek,41,5205,nl
275,1492,DDD:ddd:010733904:mpeg21.didl.xml.gz.xml,1950-09-15,1492,../data/1950/09-15/DDD_010733904/DDD:ddd:010733904:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010733904,Nieuwsblad van Friesland : Hepkema's courant,1950-09-15,Heerenveen,J. Hepkema,Tresoar,76,111,nl
276,1494,DDD:ddd:010480635:mpeg21.didl.xml.gz.xml,1950-09-15,1494,../data/1950/09-15/DDD_010480635/DDD:ddd:010480635:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010480635,Het nieuws : algemeen dagblad,1950-09-15,Paramaribo,A.J. Morpurgo,KB C 197,7,2166,nl
277,1495,DDD:ddd:010865427:mpeg21.didl.xml.gz.xml,1950-09-15,1495,../data/1950/09-15/DDD_010865427/DDD:ddd:010865427:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010865427,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-09-15,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,13,nl
278,1496,DDD:ddd:011210812:mpeg21.didl.xml.gz.xml,1950-09-15,1496,../data/1950/09-15/DDD_011210812/DDD:ddd:011210812:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_011210812,De vrije pers : ochtendbulletin,1950-09-15,[Soerabaia],De Vrije Pers,Koninklijke Bibliotheek NBM C 1136,2,296,nl
279,1498,DDD:ddd:011202120:mpeg21.didl.xml.gz.xml,1950-09-15,1498,../data/1950/09-15/DDD_011202120/DDD:ddd:011202120:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_011202120,De Tĳd : godsdienstig-staatkundig dagblad,1950-09-15,'s-Hertogenbosch,Gebr. Verhoeven,Koninklijke Bibliotheek C 236,106,34531,nl
280,1499,DDD:ddd:010417759:mpeg21.didl.xml.gz.xml,1950-09-15,1499,../data/1950/09-15/DDD_010417759/DDD:ddd:010417759:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010417759,Limburgsch dagblad,1950-09-15,Heerlen,Nieuwe Limburger koerier;Uitgeversmaatschappĳ Limburgs Dagblad,Sociaal Historisch centrum voor Limburg T 501,33,217,nl
281,1500,DDD:ddd:010852500:mpeg21.didl.xml.gz.xml,1950-09-15,1500,../data/1950/09-15/DDD_010852500/DDD:ddd:010852500:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010852500,De waarheid,1950-09-15,Amsterdam,s.n.,Internationaal Instituut voor Sociale Geschiedenis ZF 40364,10,417,nl
282,1501,DDD:ddd:010862735:mpeg21.didl.xml.gz.xml,1950-09-15,1501,../data/1950/09-15/DDD_010862735/DDD:ddd:010862735:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_010862735,De locomotief : Samarangsch handels- en advertentie-blad,1950-09-15,Semarang,"De Groot, Kolff & Co",Koninklijk Instituut voor de Tropen (KIT) L5016,99,13,nl
283,1502,DDD:ddd:110585148:mpeg21.didl.xml.gz.xml,1950-09-15,1502,../data/1950/09-15/DDD_110585148/DDD:ddd:110585148:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_110585148,De Telegraaf,1950-09-15,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19627,nl
284,1503,DDD:ddd:011155468:mpeg21.didl.xml.gz.xml,1950-09-15,1503,../data/1950/09-15/DDD_011155468/DDD:ddd:011155468:mpeg21.didl.xml.gz.xml,../data/1950/09-15/DDD_011155468,De Gooi- en Eemlander : nieuws- en advertentieblad,1950-09-15,Hilversum,Joh. Geradtsen comp.,Koninklijke Bibliotheek MM03C-101552,79,12396,nl
285,1504,DDD:ddd:110585218:mpeg21.didl.xml.gz.xml,1950-12-06,1504,../data/1950/12-06/DDD_110585218/DDD:ddd:110585218:mpeg21.didl.xml.gz.xml,../data/1950/12-06/DDD_110585218,De Telegraaf,1950-12-06,Amsterdam,Dagblad De Telegraaf,KB C 98,53,19697,nl
286,1505,DDD:ddd:010865492:mpeg21.didl.xml.gz.xml,1950-12-06,1505,../data/1950/12-06/DDD_010865492/DDD:ddd:010865492:mpeg21.didl.xml.gz.xml,../data/1950/12-06/DDD_010865492,"Java-bode : nieuws, handels- en advertentieblad voor Nederlandsch-Indie",1950-12-06,Batavia,Bruining,Koninklijk Instituut voor de Tropen (KIT) L 5000,99,79,nl
287,1506,DDD:ddd:010891675:mpeg21.didl.xml.gz.xml,1950-12-06,1506,../data/1950/12-06/DDD_010891675/DDD:ddd:010891675:mpeg21.didl.xml.gz.xml,../data/1950/12-06/DDD_010891675,Nieuwsblad van het Noorden,1950-12-06,Groningen,Nieuwenhuis,Groninger archieven 649-1319,63,286,nl
288,1509,DDD:ddd:010987773:mpeg21.didl.xml.gz.xml,1950-12-06,1509,../data/1950/12-06/DDD_010987773/DDD:ddd:010987773:mpeg21.didl.xml.gz.xml,../data/1950/12-06/DDD_010987773,Amigoe di Curacao : weekblad voor de Curacaosche eilanden,1950-12-06,[Willemstad,NV Paulus Drukkerĳ,Koninklijke Bibliotheek C 251,67,8033,nl
