,Unnamed: 0,text,labels,article_name,text_split
62,62,"Van onze correspondent Runa Hellinga WARSCHAU - Niets houdt de Polen in deze dagen zoveel bezig als de verwarming. Parlementsverkiezingen, politiek, de vorming van een nieuwe regering - het zal allemaal wel. Want al die politici weten ook geen oplossing voor de verwarmingsperikelen. De kranten staan er vol van, het tv-journaal heeft er echte deskundigen bijgehaald en iedereen begint erover: wanneer begint het stookseizoen en komt er wel een stookseizoen? Het ziet er zorgelijk uit dit jaar. Flats in Warschau en andere steden zijn meestal afhankelijk van stadsverwarming. Dat betekent dat je ieder jaar hoe dan ook een paar weken in de kou zit. De verwarmingsbedrijven stoken hun ketels pas op zodra de temperatuur drie dagen achtereen 's avonds om zeven uur niet meer dan tien graden bedraagt. Maar dit jaar waren de radiatoren nog koud toen het buiten al dagenlang gevroren had. De reden is simpelweg geldgebrek. De verwarmingsbedrijven kampen met een groeiend aantal afnemers die hun energierekening niet betalen. Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen, zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen. Alleen al in Warschau heeft de stadsverwarming nog zo'n 8 miljoen dollar te goed. Daarom is er geen geld om stookolie of kolen te betalen. Weliswaar wordt er de komende weken gestookt, maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn. Als hij dan geen geld heeft om nieuwe kolen te kopen, zijn kaarsen straks de enige warmtebron in huis. Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook. Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd. Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook. Voor de individuele burger is het allemaal extra zuur, omdat dit jaar de staatssubsidie voor energie is afgeschaft. De energierekeningen zijn verdubbeld, maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten.",1,DDD_011019790_0273_articletext.xml,"Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen , zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen ."
62,62,"Van onze correspondent Runa Hellinga WARSCHAU - Niets houdt de Polen in deze dagen zoveel bezig als de verwarming. Parlementsverkiezingen, politiek, de vorming van een nieuwe regering - het zal allemaal wel. Want al die politici weten ook geen oplossing voor de verwarmingsperikelen. De kranten staan er vol van, het tv-journaal heeft er echte deskundigen bijgehaald en iedereen begint erover: wanneer begint het stookseizoen en komt er wel een stookseizoen? Het ziet er zorgelijk uit dit jaar. Flats in Warschau en andere steden zijn meestal afhankelijk van stadsverwarming. Dat betekent dat je ieder jaar hoe dan ook een paar weken in de kou zit. De verwarmingsbedrijven stoken hun ketels pas op zodra de temperatuur drie dagen achtereen 's avonds om zeven uur niet meer dan tien graden bedraagt. Maar dit jaar waren de radiatoren nog koud toen het buiten al dagenlang gevroren had. De reden is simpelweg geldgebrek. De verwarmingsbedrijven kampen met een groeiend aantal afnemers die hun energierekening niet betalen. Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen, zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen. Alleen al in Warschau heeft de stadsverwarming nog zo'n 8 miljoen dollar te goed. Daarom is er geen geld om stookolie of kolen te betalen. Weliswaar wordt er de komende weken gestookt, maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn. Als hij dan geen geld heeft om nieuwe kolen te kopen, zijn kaarsen straks de enige warmtebron in huis. Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook. Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd. Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook. Voor de individuele burger is het allemaal extra zuur, omdat dit jaar de staatssubsidie voor energie is afgeschaft. De energierekeningen zijn verdubbeld, maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten.",1,DDD_011019790_0273_articletext.xml,Alleen al in Warschau heeft de stadsverwarming nog zo ' n 8 miljoen dollar te goed .
62,62,"Van onze correspondent Runa Hellinga WARSCHAU - Niets houdt de Polen in deze dagen zoveel bezig als de verwarming. Parlementsverkiezingen, politiek, de vorming van een nieuwe regering - het zal allemaal wel. Want al die politici weten ook geen oplossing voor de verwarmingsperikelen. De kranten staan er vol van, het tv-journaal heeft er echte deskundigen bijgehaald en iedereen begint erover: wanneer begint het stookseizoen en komt er wel een stookseizoen? Het ziet er zorgelijk uit dit jaar. Flats in Warschau en andere steden zijn meestal afhankelijk van stadsverwarming. Dat betekent dat je ieder jaar hoe dan ook een paar weken in de kou zit. De verwarmingsbedrijven stoken hun ketels pas op zodra de temperatuur drie dagen achtereen 's avonds om zeven uur niet meer dan tien graden bedraagt. Maar dit jaar waren de radiatoren nog koud toen het buiten al dagenlang gevroren had. De reden is simpelweg geldgebrek. De verwarmingsbedrijven kampen met een groeiend aantal afnemers die hun energierekening niet betalen. Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen, zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen. Alleen al in Warschau heeft de stadsverwarming nog zo'n 8 miljoen dollar te goed. Daarom is er geen geld om stookolie of kolen te betalen. Weliswaar wordt er de komende weken gestookt, maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn. Als hij dan geen geld heeft om nieuwe kolen te kopen, zijn kaarsen straks de enige warmtebron in huis. Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook. Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd. Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook. Voor de individuele burger is het allemaal extra zuur, omdat dit jaar de staatssubsidie voor energie is afgeschaft. De energierekeningen zijn verdubbeld, maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten.",1,DDD_011019790_0273_articletext.xml,"Weliswaar wordt er de komende weken gestookt , maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn ."
62,62,"Van onze correspondent Runa Hellinga WARSCHAU - Niets houdt de Polen in deze dagen zoveel bezig als de verwarming. Parlementsverkiezingen, politiek, de vorming van een nieuwe regering - het zal allemaal wel. Want al die politici weten ook geen oplossing voor de verwarmingsperikelen. De kranten staan er vol van, het tv-journaal heeft er echte deskundigen bijgehaald en iedereen begint erover: wanneer begint het stookseizoen en komt er wel een stookseizoen? Het ziet er zorgelijk uit dit jaar. Flats in Warschau en andere steden zijn meestal afhankelijk van stadsverwarming. Dat betekent dat je ieder jaar hoe dan ook een paar weken in de kou zit. De verwarmingsbedrijven stoken hun ketels pas op zodra de temperatuur drie dagen achtereen 's avonds om zeven uur niet meer dan tien graden bedraagt. Maar dit jaar waren de radiatoren nog koud toen het buiten al dagenlang gevroren had. De reden is simpelweg geldgebrek. De verwarmingsbedrijven kampen met een groeiend aantal afnemers die hun energierekening niet betalen. Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen, zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen. Alleen al in Warschau heeft de stadsverwarming nog zo'n 8 miljoen dollar te goed. Daarom is er geen geld om stookolie of kolen te betalen. Weliswaar wordt er de komende weken gestookt, maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn. Als hij dan geen geld heeft om nieuwe kolen te kopen, zijn kaarsen straks de enige warmtebron in huis. Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook. Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd. Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook. Voor de individuele burger is het allemaal extra zuur, omdat dit jaar de staatssubsidie voor energie is afgeschaft. De energierekeningen zijn verdubbeld, maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten.",1,DDD_011019790_0273_articletext.xml,"Als hij dan geen geld heeft om nieuwe kolen te kopen , zijn kaarsen straks de enige warmtebron in huis ."
62,62,"Van onze correspondent Runa Hellinga WARSCHAU - Niets houdt de Polen in deze dagen zoveel bezig als de verwarming. Parlementsverkiezingen, politiek, de vorming van een nieuwe regering - het zal allemaal wel. Want al die politici weten ook geen oplossing voor de verwarmingsperikelen. De kranten staan er vol van, het tv-journaal heeft er echte deskundigen bijgehaald en iedereen begint erover: wanneer begint het stookseizoen en komt er wel een stookseizoen? Het ziet er zorgelijk uit dit jaar. Flats in Warschau en andere steden zijn meestal afhankelijk van stadsverwarming. Dat betekent dat je ieder jaar hoe dan ook een paar weken in de kou zit. De verwarmingsbedrijven stoken hun ketels pas op zodra de temperatuur drie dagen achtereen 's avonds om zeven uur niet meer dan tien graden bedraagt. Maar dit jaar waren de radiatoren nog koud toen het buiten al dagenlang gevroren had. De reden is simpelweg geldgebrek. De verwarmingsbedrijven kampen met een groeiend aantal afnemers die hun energierekening niet betalen. Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen, zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen. Alleen al in Warschau heeft de stadsverwarming nog zo'n 8 miljoen dollar te goed. Daarom is er geen geld om stookolie of kolen te betalen. Weliswaar wordt er de komende weken gestookt, maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn. Als hij dan geen geld heeft om nieuwe kolen te kopen, zijn kaarsen straks de enige warmtebron in huis. Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook. Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd. Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook. Voor de individuele burger is het allemaal extra zuur, omdat dit jaar de staatssubsidie voor energie is afgeschaft. De energierekeningen zijn verdubbeld, maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten.",1,DDD_011019790_0273_articletext.xml,Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook .
62,62,"Van onze correspondent Runa Hellinga WARSCHAU - Niets houdt de Polen in deze dagen zoveel bezig als de verwarming. Parlementsverkiezingen, politiek, de vorming van een nieuwe regering - het zal allemaal wel. Want al die politici weten ook geen oplossing voor de verwarmingsperikelen. De kranten staan er vol van, het tv-journaal heeft er echte deskundigen bijgehaald en iedereen begint erover: wanneer begint het stookseizoen en komt er wel een stookseizoen? Het ziet er zorgelijk uit dit jaar. Flats in Warschau en andere steden zijn meestal afhankelijk van stadsverwarming. Dat betekent dat je ieder jaar hoe dan ook een paar weken in de kou zit. De verwarmingsbedrijven stoken hun ketels pas op zodra de temperatuur drie dagen achtereen 's avonds om zeven uur niet meer dan tien graden bedraagt. Maar dit jaar waren de radiatoren nog koud toen het buiten al dagenlang gevroren had. De reden is simpelweg geldgebrek. De verwarmingsbedrijven kampen met een groeiend aantal afnemers die hun energierekening niet betalen. Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen, zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen. Alleen al in Warschau heeft de stadsverwarming nog zo'n 8 miljoen dollar te goed. Daarom is er geen geld om stookolie of kolen te betalen. Weliswaar wordt er de komende weken gestookt, maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn. Als hij dan geen geld heeft om nieuwe kolen te kopen, zijn kaarsen straks de enige warmtebron in huis. Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook. Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd. Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook. Voor de individuele burger is het allemaal extra zuur, omdat dit jaar de staatssubsidie voor energie is afgeschaft. De energierekeningen zijn verdubbeld, maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten.",1,DDD_011019790_0273_articletext.xml,Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd .
62,62,"Van onze correspondent Runa Hellinga WARSCHAU - Niets houdt de Polen in deze dagen zoveel bezig als de verwarming. Parlementsverkiezingen, politiek, de vorming van een nieuwe regering - het zal allemaal wel. Want al die politici weten ook geen oplossing voor de verwarmingsperikelen. De kranten staan er vol van, het tv-journaal heeft er echte deskundigen bijgehaald en iedereen begint erover: wanneer begint het stookseizoen en komt er wel een stookseizoen? Het ziet er zorgelijk uit dit jaar. Flats in Warschau en andere steden zijn meestal afhankelijk van stadsverwarming. Dat betekent dat je ieder jaar hoe dan ook een paar weken in de kou zit. De verwarmingsbedrijven stoken hun ketels pas op zodra de temperatuur drie dagen achtereen 's avonds om zeven uur niet meer dan tien graden bedraagt. Maar dit jaar waren de radiatoren nog koud toen het buiten al dagenlang gevroren had. De reden is simpelweg geldgebrek. De verwarmingsbedrijven kampen met een groeiend aantal afnemers die hun energierekening niet betalen. Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen, zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen. Alleen al in Warschau heeft de stadsverwarming nog zo'n 8 miljoen dollar te goed. Daarom is er geen geld om stookolie of kolen te betalen. Weliswaar wordt er de komende weken gestookt, maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn. Als hij dan geen geld heeft om nieuwe kolen te kopen, zijn kaarsen straks de enige warmtebron in huis. Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook. Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd. Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook. Voor de individuele burger is het allemaal extra zuur, omdat dit jaar de staatssubsidie voor energie is afgeschaft. De energierekeningen zijn verdubbeld, maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten.",1,DDD_011019790_0273_articletext.xml,Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook .
62,62,"Van onze correspondent Runa Hellinga WARSCHAU - Niets houdt de Polen in deze dagen zoveel bezig als de verwarming. Parlementsverkiezingen, politiek, de vorming van een nieuwe regering - het zal allemaal wel. Want al die politici weten ook geen oplossing voor de verwarmingsperikelen. De kranten staan er vol van, het tv-journaal heeft er echte deskundigen bijgehaald en iedereen begint erover: wanneer begint het stookseizoen en komt er wel een stookseizoen? Het ziet er zorgelijk uit dit jaar. Flats in Warschau en andere steden zijn meestal afhankelijk van stadsverwarming. Dat betekent dat je ieder jaar hoe dan ook een paar weken in de kou zit. De verwarmingsbedrijven stoken hun ketels pas op zodra de temperatuur drie dagen achtereen 's avonds om zeven uur niet meer dan tien graden bedraagt. Maar dit jaar waren de radiatoren nog koud toen het buiten al dagenlang gevroren had. De reden is simpelweg geldgebrek. De verwarmingsbedrijven kampen met een groeiend aantal afnemers die hun energierekening niet betalen. Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen, zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen. Alleen al in Warschau heeft de stadsverwarming nog zo'n 8 miljoen dollar te goed. Daarom is er geen geld om stookolie of kolen te betalen. Weliswaar wordt er de komende weken gestookt, maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn. Als hij dan geen geld heeft om nieuwe kolen te kopen, zijn kaarsen straks de enige warmtebron in huis. Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook. Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd. Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook. Voor de individuele burger is het allemaal extra zuur, omdat dit jaar de staatssubsidie voor energie is afgeschaft. De energierekeningen zijn verdubbeld, maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten.",1,DDD_011019790_0273_articletext.xml,"Voor de individuele burger is het allemaal extra zuur , omdat dit jaar de staatssubsidie voor energie is afgeschaft ."
62,62,"Van onze correspondent Runa Hellinga WARSCHAU - Niets houdt de Polen in deze dagen zoveel bezig als de verwarming. Parlementsverkiezingen, politiek, de vorming van een nieuwe regering - het zal allemaal wel. Want al die politici weten ook geen oplossing voor de verwarmingsperikelen. De kranten staan er vol van, het tv-journaal heeft er echte deskundigen bijgehaald en iedereen begint erover: wanneer begint het stookseizoen en komt er wel een stookseizoen? Het ziet er zorgelijk uit dit jaar. Flats in Warschau en andere steden zijn meestal afhankelijk van stadsverwarming. Dat betekent dat je ieder jaar hoe dan ook een paar weken in de kou zit. De verwarmingsbedrijven stoken hun ketels pas op zodra de temperatuur drie dagen achtereen 's avonds om zeven uur niet meer dan tien graden bedraagt. Maar dit jaar waren de radiatoren nog koud toen het buiten al dagenlang gevroren had. De reden is simpelweg geldgebrek. De verwarmingsbedrijven kampen met een groeiend aantal afnemers die hun energierekening niet betalen. Particulieren maar vooral overheidsinstellingen als ziekenhuizen en scholen, zitten in zulke zware financiële problemen dat ze de energiekosten niet meer kunnen opbrengen. Alleen al in Warschau heeft de stadsverwarming nog zo'n 8 miljoen dollar te goed. Daarom is er geen geld om stookolie of kolen te betalen. Weliswaar wordt er de komende weken gestookt, maar de directeur van de stadsverwarming heeft aangekondigd dat de voorraden tegen kerstmis op zullen zijn. Als hij dan geen geld heeft om nieuwe kolen te kopen, zijn kaarsen straks de enige warmtebron in huis. Het afsluiten van wanbetalers lijkt de enige oplossing en in sommige gevallen gebeurt dat ook. Het ministerie van Onderwijs wordt op dit moment bijvoorbeeld niet meer verwarmd. Maar met scholen en ziekenhuizen is dat onverantwoord en dat vond het verwarmingsbedrijf ook. Voor de individuele burger is het allemaal extra zuur, omdat dit jaar de staatssubsidie voor energie is afgeschaft. De energierekeningen zijn verdubbeld, maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten.",1,DDD_011019790_0273_articletext.xml,"De energierekeningen zijn verdubbeld , maar ondertussen dreigen veel mensen deze winter in de kou te blijven zitten ."
63,63,"De Oostduitse minister van milieu K.-H. Steinberg kondigde aan dat de oudste en de meest milieuvervuilende elektriciteitscentrales in de DDR zullen worden stilgelegd. Steinberg wil de zure regen terugdringen door in elektriciteitscentrales over te schakelen van bruinkool op steenkool. De DDR streeft ernaar, het energieverbruik de komende tien jaar met 2,5 procent te verminderen. De uitstoot van kooldioxyde moet zelfs met 20 procent worden teruggebracht, aldus de Oostduitse minister. De Europese Gemeenschap gaat, zo werd verder in Dublin besloten, de samenwerking met het Internationaal Atoom Energie Agentschap in Wenen versterken. Voor het eind van dit jaar beloofde Ripa di Meana een wetenschappelijk EC-rapport over de biologische gevolgen van de ramp in Tsjernobyl. Het is niet duidelijk of daarin de vragen worden meegenomen die zijn opgeworpen in een medische rapport over de Britse opwerkingsfabriek Sellafield. In dat rapport werd de mogelijkheid geopperd dat langdurige doses lage straling het genetisch materiaal van mensen aantast en daardoor bij voorbeeld leukemie kan veroorzaken bij kinderen van werknemers van kerncentrales.",1,DDD_010559385_0107_articletext.xml,De Oostduitse minister van milieu K . - H . Steinberg kondigde aan dat de oudste en de meest milieuvervuilende elektriciteitscentrales in de DDR zullen worden stilgelegd .
63,63,"De Oostduitse minister van milieu K.-H. Steinberg kondigde aan dat de oudste en de meest milieuvervuilende elektriciteitscentrales in de DDR zullen worden stilgelegd. Steinberg wil de zure regen terugdringen door in elektriciteitscentrales over te schakelen van bruinkool op steenkool. De DDR streeft ernaar, het energieverbruik de komende tien jaar met 2,5 procent te verminderen. De uitstoot van kooldioxyde moet zelfs met 20 procent worden teruggebracht, aldus de Oostduitse minister. De Europese Gemeenschap gaat, zo werd verder in Dublin besloten, de samenwerking met het Internationaal Atoom Energie Agentschap in Wenen versterken. Voor het eind van dit jaar beloofde Ripa di Meana een wetenschappelijk EC-rapport over de biologische gevolgen van de ramp in Tsjernobyl. Het is niet duidelijk of daarin de vragen worden meegenomen die zijn opgeworpen in een medische rapport over de Britse opwerkingsfabriek Sellafield. In dat rapport werd de mogelijkheid geopperd dat langdurige doses lage straling het genetisch materiaal van mensen aantast en daardoor bij voorbeeld leukemie kan veroorzaken bij kinderen van werknemers van kerncentrales.",1,DDD_010559385_0107_articletext.xml,Steinberg wil de zure regen terugdringen door in elektriciteitscentrales over te schakelen van bruinkool op steenkool .
63,63,"De Oostduitse minister van milieu K.-H. Steinberg kondigde aan dat de oudste en de meest milieuvervuilende elektriciteitscentrales in de DDR zullen worden stilgelegd. Steinberg wil de zure regen terugdringen door in elektriciteitscentrales over te schakelen van bruinkool op steenkool. De DDR streeft ernaar, het energieverbruik de komende tien jaar met 2,5 procent te verminderen. De uitstoot van kooldioxyde moet zelfs met 20 procent worden teruggebracht, aldus de Oostduitse minister. De Europese Gemeenschap gaat, zo werd verder in Dublin besloten, de samenwerking met het Internationaal Atoom Energie Agentschap in Wenen versterken. Voor het eind van dit jaar beloofde Ripa di Meana een wetenschappelijk EC-rapport over de biologische gevolgen van de ramp in Tsjernobyl. Het is niet duidelijk of daarin de vragen worden meegenomen die zijn opgeworpen in een medische rapport over de Britse opwerkingsfabriek Sellafield. In dat rapport werd de mogelijkheid geopperd dat langdurige doses lage straling het genetisch materiaal van mensen aantast en daardoor bij voorbeeld leukemie kan veroorzaken bij kinderen van werknemers van kerncentrales.",1,DDD_010559385_0107_articletext.xml,"De DDR streeft ernaar , het energieverbruik de komende tien jaar met 2 , 5 procent te verminderen ."
63,63,"De Oostduitse minister van milieu K.-H. Steinberg kondigde aan dat de oudste en de meest milieuvervuilende elektriciteitscentrales in de DDR zullen worden stilgelegd. Steinberg wil de zure regen terugdringen door in elektriciteitscentrales over te schakelen van bruinkool op steenkool. De DDR streeft ernaar, het energieverbruik de komende tien jaar met 2,5 procent te verminderen. De uitstoot van kooldioxyde moet zelfs met 20 procent worden teruggebracht, aldus de Oostduitse minister. De Europese Gemeenschap gaat, zo werd verder in Dublin besloten, de samenwerking met het Internationaal Atoom Energie Agentschap in Wenen versterken. Voor het eind van dit jaar beloofde Ripa di Meana een wetenschappelijk EC-rapport over de biologische gevolgen van de ramp in Tsjernobyl. Het is niet duidelijk of daarin de vragen worden meegenomen die zijn opgeworpen in een medische rapport over de Britse opwerkingsfabriek Sellafield. In dat rapport werd de mogelijkheid geopperd dat langdurige doses lage straling het genetisch materiaal van mensen aantast en daardoor bij voorbeeld leukemie kan veroorzaken bij kinderen van werknemers van kerncentrales.",1,DDD_010559385_0107_articletext.xml,"De uitstoot van kooldioxyde moet zelfs met 20 procent worden teruggebracht , aldus de Oostduitse minister ."
63,63,"De Oostduitse minister van milieu K.-H. Steinberg kondigde aan dat de oudste en de meest milieuvervuilende elektriciteitscentrales in de DDR zullen worden stilgelegd. Steinberg wil de zure regen terugdringen door in elektriciteitscentrales over te schakelen van bruinkool op steenkool. De DDR streeft ernaar, het energieverbruik de komende tien jaar met 2,5 procent te verminderen. De uitstoot van kooldioxyde moet zelfs met 20 procent worden teruggebracht, aldus de Oostduitse minister. De Europese Gemeenschap gaat, zo werd verder in Dublin besloten, de samenwerking met het Internationaal Atoom Energie Agentschap in Wenen versterken. Voor het eind van dit jaar beloofde Ripa di Meana een wetenschappelijk EC-rapport over de biologische gevolgen van de ramp in Tsjernobyl. Het is niet duidelijk of daarin de vragen worden meegenomen die zijn opgeworpen in een medische rapport over de Britse opwerkingsfabriek Sellafield. In dat rapport werd de mogelijkheid geopperd dat langdurige doses lage straling het genetisch materiaal van mensen aantast en daardoor bij voorbeeld leukemie kan veroorzaken bij kinderen van werknemers van kerncentrales.",1,DDD_010559385_0107_articletext.xml,"De Europese Gemeenschap gaat , zo werd verder in Dublin besloten , de samenwerking met het Internationaal Atoom Energie Agentschap in Wenen versterken ."
63,63,"De Oostduitse minister van milieu K.-H. Steinberg kondigde aan dat de oudste en de meest milieuvervuilende elektriciteitscentrales in de DDR zullen worden stilgelegd. Steinberg wil de zure regen terugdringen door in elektriciteitscentrales over te schakelen van bruinkool op steenkool. De DDR streeft ernaar, het energieverbruik de komende tien jaar met 2,5 procent te verminderen. De uitstoot van kooldioxyde moet zelfs met 20 procent worden teruggebracht, aldus de Oostduitse minister. De Europese Gemeenschap gaat, zo werd verder in Dublin besloten, de samenwerking met het Internationaal Atoom Energie Agentschap in Wenen versterken. Voor het eind van dit jaar beloofde Ripa di Meana een wetenschappelijk EC-rapport over de biologische gevolgen van de ramp in Tsjernobyl. Het is niet duidelijk of daarin de vragen worden meegenomen die zijn opgeworpen in een medische rapport over de Britse opwerkingsfabriek Sellafield. In dat rapport werd de mogelijkheid geopperd dat langdurige doses lage straling het genetisch materiaal van mensen aantast en daardoor bij voorbeeld leukemie kan veroorzaken bij kinderen van werknemers van kerncentrales.",1,DDD_010559385_0107_articletext.xml,Voor het eind van dit jaar beloofde Ripa di Meana een wetenschappelijk EC - rapport over de biologische gevolgen van de ramp in Tsjernobyl .
63,63,"De Oostduitse minister van milieu K.-H. Steinberg kondigde aan dat de oudste en de meest milieuvervuilende elektriciteitscentrales in de DDR zullen worden stilgelegd. Steinberg wil de zure regen terugdringen door in elektriciteitscentrales over te schakelen van bruinkool op steenkool. De DDR streeft ernaar, het energieverbruik de komende tien jaar met 2,5 procent te verminderen. De uitstoot van kooldioxyde moet zelfs met 20 procent worden teruggebracht, aldus de Oostduitse minister. De Europese Gemeenschap gaat, zo werd verder in Dublin besloten, de samenwerking met het Internationaal Atoom Energie Agentschap in Wenen versterken. Voor het eind van dit jaar beloofde Ripa di Meana een wetenschappelijk EC-rapport over de biologische gevolgen van de ramp in Tsjernobyl. Het is niet duidelijk of daarin de vragen worden meegenomen die zijn opgeworpen in een medische rapport over de Britse opwerkingsfabriek Sellafield. In dat rapport werd de mogelijkheid geopperd dat langdurige doses lage straling het genetisch materiaal van mensen aantast en daardoor bij voorbeeld leukemie kan veroorzaken bij kinderen van werknemers van kerncentrales.",1,DDD_010559385_0107_articletext.xml,Het is niet duidelijk of daarin de vragen worden meegenomen die zijn opgeworpen in een medische rapport over de Britse opwerkingsfabriek Sellafield .
63,63,"De Oostduitse minister van milieu K.-H. Steinberg kondigde aan dat de oudste en de meest milieuvervuilende elektriciteitscentrales in de DDR zullen worden stilgelegd. Steinberg wil de zure regen terugdringen door in elektriciteitscentrales over te schakelen van bruinkool op steenkool. De DDR streeft ernaar, het energieverbruik de komende tien jaar met 2,5 procent te verminderen. De uitstoot van kooldioxyde moet zelfs met 20 procent worden teruggebracht, aldus de Oostduitse minister. De Europese Gemeenschap gaat, zo werd verder in Dublin besloten, de samenwerking met het Internationaal Atoom Energie Agentschap in Wenen versterken. Voor het eind van dit jaar beloofde Ripa di Meana een wetenschappelijk EC-rapport over de biologische gevolgen van de ramp in Tsjernobyl. Het is niet duidelijk of daarin de vragen worden meegenomen die zijn opgeworpen in een medische rapport over de Britse opwerkingsfabriek Sellafield. In dat rapport werd de mogelijkheid geopperd dat langdurige doses lage straling het genetisch materiaal van mensen aantast en daardoor bij voorbeeld leukemie kan veroorzaken bij kinderen van werknemers van kerncentrales.",1,DDD_010559385_0107_articletext.xml,In dat rapport werd de mogelijkheid geopperd dat langdurige doses lage straling het genetisch materiaal van mensen aantast en daardoor bij voorbeeld leukemie kan veroorzaken bij kinderen van werknemers van kerncentrales .
64,64,"Bii het opvoeren van het gebruik van andere energiebronnen denkt Odell onder meer aan aardgas en steenkool. Kernenergie, met name in Nederland, is op korte termijn onmogelijk. België en Frankrijk kunnen de elektriciteitsopwekking door middel van kernenergie wel opvoeren. Nederland zou die elektriciteit via de bestaande internationale koppeling van de elektriciteitsnetten kunnen afnemen.",2,DDD_010567339_0362_articletext.xml,Bii het opvoeren van het gebruik van andere energiebronnen denkt Odell onder meer aan aardgas en steenkool .
